x,y,label,path
50.810406,-0.077439494,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_234983_P12_L0.png
48.546974,1.0316219,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_241025_P11_L0.png
50.634735,0.770985,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_243110_P1_L0.png
51.073322,1.3511151,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_243384_P2_L0.png
47.95173,-1.8323622,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_244936_P1_L0.png
39.055073,-5.628062,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_250058_P1_L0.png
45.868984,-0.35130864,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_251224_P3_L0.png
44.20676,-2.2738445,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_251468_P2_L0.png
26.904926,-24.798765,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_251524_P6_L0.png
38.49986,-4.436878,Atopy_Frontal,data\skin_faces\아토피\Atopy_Frontal\H1_251614_P2_L0.png
-20.041058,5.1461477,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74007_P0_L0.png
-14.553279,-1.3898793,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74009_P0_L0.png
-22.20928,-6.483123,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74014_P0_L0.png
-56.41937,4.0838027,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74018_P0_L0.png
-23.095425,2.7720687,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74019_P0_L0.png
-24.386152,-16.862396,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74023_P0_L0.png
-21.511435,-10.586509,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74027_P0_L0.png
-24.562511,9.371185,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74028_P0_L0.png
-21.128738,-8.4196205,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74029_P0_L0.png
-26.491678,-5.2476363,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74030_P0_L0.png
-18.586897,-5.608793,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74031_P0_L0.png
-17.272566,-2.1089208,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74034_P0_L0.png
-21.469421,9.480999,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74035_P0_L0.png
-19.459013,-7.16511,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74036_P0_L0.png
-22.075876,-7.6582026,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74039_P0_L0.png
-33.427906,-8.7958,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74040_P0_L0.png
-31.854624,-8.217952,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74042_P0_L0.png
-21.004198,-6.1780605,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74043_P0_L0.png
-34.25468,-3.8799767,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74045_P0_L0.png
-23.627253,8.294872,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74048_P0_L0.png
-34.33199,-5.7513824,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74049_P0_L0.png
-29.276554,-6.407563,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74050_P0_L0.png
-27.198715,-7.752347,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74051_P0_L0.png
-56.39624,3.123613,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74053_P0_L0.png
-12.563287,-6.1480064,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74056_P0_L0.png
-34.99011,-12.607437,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74057_P0_L0.png
-14.032725,-5.644461,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74060_P0_L0.png
-22.285011,9.287245,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74064_P0_L0.png
-27.647272,-10.282634,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74066_P0_L0.png
-21.76043,2.7472103,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74070_P0_L0.png
-29.239155,-12.130277,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74078_P0_L0.png
-29.182634,-6.7750134,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74081_P0_L0.png
-31.0429,-7.468762,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74082_P0_L0.png
-28.956936,1.2610967,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74085_P0_L0.png
-23.43424,1.949259,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74092_P0_L0.png
-34.020233,-4.1617837,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74094_P0_L0.png
-52.298786,8.195626,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74095_P0_L0.png
-31.27798,-9.858396,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74096_P0_L0.png
-31.353819,-11.659395,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74099_P0_L0.png
-17.517445,-4.932289,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74100_P0_L0.png
-34.051167,-7.929042,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74102_P0_L0.png
-56.689423,3.291375,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74103_P0_L0.png
-29.620667,-7.8328576,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74106_P0_L0.png
-25.907974,-7.1147532,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74107_P0_L0.png
-35.059708,-5.557192,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74109_P0_L0.png
-20.182053,-1.1413898,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74111_P0_L0.png
-21.824121,-13.807758,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74112_P0_L0.png
-27.657572,-8.379892,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74113_P0_L0.png
-21.917423,2.7967823,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74118_P0_L0.png
-32.388092,-0.8713758,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74119_P0_L0.png
-29.94008,-8.429031,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74120_P0_L0.png
-16.231302,-4.3072467,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74122_P0_L0.png
-21.947876,-8.380753,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74128_P0_L0.png
-26.790161,6.283224,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74133_P0_L0.png
-35.47872,-12.248002,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74134_P0_L0.png
-22.975035,-9.657022,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74140_P0_L0.png
-23.004307,-8.833491,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74141_P0_L0.png
-24.215132,3.2037768,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74143_P0_L0.png
-33.26457,-6.953544,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74149_P0_L0.png
-19.41985,-3.0484734,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74150_P0_L0.png
-34.591476,-6.1294236,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74151_P0_L0.png
-22.510695,-4.980914,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74152_P0_L0.png
-27.816647,-7.1051345,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74153_P0_L0.png
-22.894407,-9.623977,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74157_P0_L0.png
-26.615578,-8.994427,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74160_P0_L0.png
-32.01102,-3.0878508,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74164_P0_L0.png
-20.066559,4.2856846,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74166_P0_L0.png
-23.754065,2.9210744,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74175_P0_L0.png
-25.665257,-1.7912941,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74176_P0_L0.png
-21.132952,-6.1406217,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74177_P0_L0.png
-19.91703,-0.7639641,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74179_P0_L0.png
-34.163593,-3.6289735,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74181_P0_L0.png
-32.67764,-8.054506,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74185_P0_L0.png
-34.16135,-8.987561,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74186_P0_L0.png
-24.846806,-8.878212,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74190_P0_L0.png
-14.112022,-5.211149,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74191_P0_L0.png
-27.33529,6.412992,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74193_P0_L0.png
-24.811735,-3.490583,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74194_P0_L0.png
-30.489508,-3.6347334,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74195_P0_L0.png
-20.52385,-0.8644563,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74198_P0_L0.png
-28.20264,-4.2068505,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74200_P0_L0.png
-48.29588,-1.6819752,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74202_P0_L0.png
-21.136425,-11.933849,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74203_P0_L0.png
-19.724438,-3.1023743,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74205_P0_L0.png
-29.134218,-10.746698,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74210_P0_L0.png
-24.244856,-6.6234856,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74211_P0_L0.png
-26.676004,-4.1963973,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74212_P0_L0.png
-34.101116,-10.153456,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74214_P0_L0.png
-22.163961,-4.108467,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74215_P0_L0.png
-21.109394,-5.4861484,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74216_P0_L0.png
-12.036957,-3.621682,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74223_P0_L0.png
-8.675619,-1.6531684,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74226_P0_L0.png
-30.465284,-10.442401,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74228_P0_L0.png
-31.885431,-6.128402,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74230_P0_L0.png
-28.99137,-3.175505,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74231_P0_L0.png
-11.433219,-4.0425215,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74233_P0_L0.png
-19.993671,4.6532507,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74234_P0_L0.png
-22.068092,-2.837104,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74235_P0_L0.png
-18.629257,-1.9677476,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74236_P0_L0.png
-46.643333,-2.8454797,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74239_P0_L0.png
-56.84353,3.4174273,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74240_P0_L0.png
-31.92653,-2.9048007,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74242_P0_L0.png
-18.020254,-1.5062783,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74243_P0_L0.png
-30.164444,-3.6438732,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74245_P0_L0.png
-10.350184,1.6706215,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74247_P0_L0.png
-28.22414,-4.1118445,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74248_P0_L0.png
-17.163736,-0.6146537,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74250_P0_L0.png
-20.288992,-3.1465323,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74251_P0_L0.png
-19.737568,-6.1191735,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74252_P0_L0.png
-18.145706,-1.4405893,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74253_P0_L0.png
-31.131382,-18.326042,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74254_P0_L0.png
-28.178377,-2.3509696,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74255_P0_L0.png
-21.029364,-4.4971113,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74257_P0_L0.png
-24.039507,-2.126069,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74258_P0_L0.png
-32.607483,-4.7268057,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74260_P0_L0.png
-29.348053,-3.1084504,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74261_P0_L0.png
-28.910654,1.5798292,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74264_P0_L0.png
-52.112022,8.214118,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74265_P0_L0.png
-32.376854,-4.4420204,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74268_P0_L0.png
-25.054129,20.483213,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74273_P0_L0.png
-24.290176,-6.4213634,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74276_P0_L0.png
-27.127193,-10.950688,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74278_P0_L0.png
-28.465776,-3.3327134,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74280_P0_L0.png
-19.185759,-4.954363,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74283_P0_L0.png
-33.98561,-10.507911,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74284_P0_L0.png
-22.54886,-4.3846655,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74286_P0_L0.png
-17.879251,-1.3089757,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74287_P0_L0.png
-27.690254,-7.722813,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74288_P0_L0.png
-52.70912,7.344027,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74289_P0_L0.png
-26.986794,-8.252021,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74290_P0_L0.png
-34.437656,-5.268876,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74292_P0_L0.png
-26.556417,-4.4275913,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74294_P0_L0.png
-3.2801554,8.289242,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74296_P0_L0.png
-22.168762,-3.0496786,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74298_P0_L0.png
-21.829208,-3.4139328,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74299_P0_L0.png
-19.556425,1.9464855,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74300_P0_L0.png
-21.867886,-3.059751,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74301_P0_L0.png
-31.555637,-4.1030893,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74302_P0_L0.png
-25.981459,-0.20565498,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74304_P0_L0.png
-27.360336,5.9795117,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74305_P0_L0.png
-34.947224,-12.525599,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74308_P0_L0.png
-26.225737,-10.707636,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74309_P0_L0.png
-25.80999,-3.8506248,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74310_P0_L0.png
-51.668358,8.266233,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74311_P0_L0.png
-21.518492,-3.2732286,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74312_P0_L0.png
-12.153113,-3.3742225,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74313_P0_L0.png
-21.646019,-3.8498633,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74315_P0_L0.png
-19.932716,-3.205165,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74316_P0_L0.png
-18.75491,-19.081528,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74317_P0_L0.png
-19.942722,-1.4884695,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74318_P0_L0.png
-26.851284,-8.4007225,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74320_P0_L0.png
-30.786724,-7.8467083,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74321_P0_L0.png
-19.312653,4.090315,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74322_P0_L0.png
-23.016241,-7.8327093,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74323_P0_L0.png
-21.657589,-10.787991,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74324_P0_L0.png
-27.935093,8.41173,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74325_P0_L0.png
-22.957382,-9.989846,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74327_P0_L0.png
-34.38835,-17.370655,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74330_P0_L0.png
-29.235348,-10.761406,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74331_P0_L0.png
-29.494781,-6.225006,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74333_P0_L0.png
-8.68341,-2.1916473,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74334_P0_L0.png
-24.701382,-11.959349,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74335_P0_L0.png
-28.946135,1.3332587,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74336_P0_L0.png
-22.665588,-10.716742,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74338_P0_L0.png
-28.298162,-9.848351,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74339_P0_L0.png
-29.368631,-8.794484,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74341_P0_L0.png
-21.185293,-5.691783,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74342_P0_L0.png
-24.342873,-8.717602,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74344_P0_L0.png
-28.400867,-9.558125,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74345_P0_L0.png
-31.375801,-7.4447727,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74346_P0_L0.png
-21.24686,-8.169467,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74347_P0_L0.png
-23.220984,-5.2157564,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74348_P0_L0.png
-20.245012,-7.3255854,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74350_P0_L0.png
-20.575712,-7.8574643,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74352_P0_L0.png
-32.103966,-6.352415,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74353_P0_L0.png
-29.511457,-11.436091,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74354_P0_L0.png
-13.255794,-5.8351884,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74356_P0_L0.png
-26.06893,7.150566,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74359_P0_L0.png
-29.81082,-8.2932005,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74361_P0_L0.png
-21.713669,-10.155523,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74362_P0_L0.png
-9.375519,-3.2612243,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74366_P0_L0.png
-32.39395,-6.2355995,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74369_P0_L0.png
-9.4548435,-1.8475926,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74375_P0_L0.png
-22.207518,-7.610859,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74380_P0_L0.png
-35.60019,-11.519032,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74381_P0_L0.png
-35.94725,-12.09024,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74382_P0_L0.png
-12.343894,-2.9562588,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74384_P0_L0.png
-30.593775,-9.261059,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74385_P0_L0.png
-32.419792,-1.0086967,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74386_P0_L0.png
-20.116753,-7.2415915,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74387_P0_L0.png
-22.330599,-6.228131,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74388_P0_L0.png
-30.425323,-0.86825705,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74390_P0_L0.png
-34.27724,-5.981201,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74391_P0_L0.png
-29.270287,-5.444335,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74392_P0_L0.png
-34.363495,-6.0427556,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74393_P0_L0.png
-23.8013,-7.978314,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74396_P0_L0.png
-23.301632,1.8799328,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74397_P0_L0.png
-26.391153,-8.294643,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74398_P0_L0.png
-25.235138,-11.917003,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74401_P0_L0.png
-28.656527,-8.264386,Atopy_Side,data\skin_faces\아토피\Atopy_Side\Z4_74404_P0_L0.png
22.33712,10.5333805,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_17717_P2_L0.png
24.124578,11.772636,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_177892_P1_L0.png
27.349627,23.77651,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_177956_P1_L0.png
26.817543,22.614395,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_178767_P1_L0.png
29.246307,-18.111338,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_180642_P1_L0.png
23.496784,13.861441,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_18448_P1_L0.png
15.8645115,32.691883,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_19933_P1_L0.png
37.60155,-5.714755,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205785_P2_L2.png
37.57643,-6.0907984,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205785_P9_L1.png
25.854551,26.511913,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205860_P1_L2.png
21.775473,21.418018,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205861_P4_L2.png
29.571571,19.591026,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205877_P10_L1.png
24.738714,21.082321,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205934_P1_L2.png
26.13848,15.579033,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205945_P9_L2.png
24.88885,18.788904,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205963_P14_L1.png
26.760117,16.69438,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205963_P1_L1.png
27.370667,16.015865,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205963_P6_L1.png
27.883215,14.112757,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205966_P1_L3.png
29.167824,18.370453,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205968_P14_L2.png
26.39726,21.151012,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205968_P1_L3.png
24.250868,22.380077,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205972_P14_L3.png
24.007668,20.067999,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205974_P1_L2.png
27.489737,17.627575,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_205995_P13_L3.png
29.959585,26.24282,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206006_P9_L3.png
26.539974,28.295614,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206008_P9_L1.png
28.122862,17.768543,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206010_P1_L1.png
28.36371,19.789143,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206028_P1_L1.png
27.808056,18.548498,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206028_P9_L2.png
27.738474,14.511433,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206041_P1_L4.png
29.510372,-21.187801,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206045_P1_L3.png
28.020243,14.287883,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206054_P9_L1.png
27.676489,29.192322,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206071_P9_L1.png
27.004023,30.217747,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206085_P9_L1.png
25.085981,14.930429,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206090_P1_L1.png
25.37403,14.319409,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206090_P6_L1.png
24.875477,14.090067,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206090_P9_L1.png
29.936821,25.652887,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206098_P14_L1.png
23.280176,21.976254,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206100_P14_L1.png
25.425856,13.757076,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206107_P14_L1.png
25.983955,16.491772,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206107_P1_L1.png
26.365805,17.897295,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206107_P6_L1.png
24.991917,13.368247,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206107_P9_L1.png
27.061352,30.35716,Acne_Frontal,data\skin_faces\여드름\Acne_Frontal\H0_206113_P9_L1.png
