x,y,label,path,cluster
-25.320614,-6.897661,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p017.png,6
-19.49158,-2.0925026,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p018.png,8
4.7637587,-21.663168,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p019.png,2
-14.500194,-1.9963259,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p020.png,8
-24.411398,-7.5503993,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p021.png,8
-18.789988,-3.2452197,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p022.png,8
-24.39234,-8.447231,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p023.png,8
-15.966083,-0.9435109,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p024.png,8
-24.545322,-8.2493105,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p025.png,8
2.654513,-23.074135,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p026.png,8
-24.794441,-7.275345,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p027.png,8
-18.163765,0.20092975,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p028.png,8
-22.330133,-21.353931,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p029.png,0
-28.0305,-29.091167,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p030.png,0
-29.738592,-31.917046,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p031.png,0
-28.818232,-22.530355,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011820_p032.png,0
-38.041855,-29.34088,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p001.png,3
-1.4558427,-26.721617,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p002.png,2
10.497269,-21.149652,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p003.png,8
1.8923451,-18.05424,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p004.png,2
-8.321343,19.019564,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p005.png,4
-9.78148,4.189039,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p006.png,8
10.221596,-20.431786,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p007.png,2
-11.369883,6.544804,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p008.png,8
-7.857669,19.985462,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p009.png,4
-2.2993817,-11.084632,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p010.png,8
-8.20041,19.222605,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p011.png,4
13.964653,1.5850128,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p012.png,8
-8.69425,18.309418,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p013.png,1
8.76084,-19.410683,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p014.png,2
-7.9704404,-8.747199,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p015.png,6
-6.7234964,2.4967139,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p016.png,8
-8.872665,19.694767,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p017.png,8
-9.116213,4.3061867,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p018.png,8
-8.17242,18.858795,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p019.png,4
11.384908,-14.291299,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p020.png,8
-3.2624419,24.653748,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p021.png,4
-10.47974,-0.36665717,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p022.png,8
-16.92332,-27.706257,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p023.png,0
-23.242088,-24.838743,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p024.png,0
-48.652912,-11.22641,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011829_p025.png,9
-37.196133,-30.852465,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p001.png,3
4.045245,-29.96196,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p002.png,2
-13.319854,15.645978,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p003.png,8
-4.087467,-10.109205,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p004.png,8
-13.190716,14.512953,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p005.png,8
-10.429658,5.8490953,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p006.png,8
-11.772684,16.709337,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p007.png,4
-4.1032763,-10.23015,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p008.png,8
-13.280869,15.481861,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p009.png,8
-6.599924,7.707207,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p010.png,8
-11.631101,16.355694,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p011.png,4
-2.0170424,-12.232232,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p012.png,8
-12.646745,14.915282,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p013.png,8
-5.8478613,7.168978,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p014.png,8
-13.167244,15.885606,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p015.png,4
-12.197711,6.683382,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p016.png,8
-12.447637,14.035423,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p017.png,8
-3.0776725,-12.134613,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p018.png,8
-13.18467,14.782736,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p019.png,8
-10.582524,8.125977,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p020.png,8
-13.816454,-23.932735,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p021.png,0
-27.761715,-27.546865,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p022.png,0
-24.597677,-25.192448,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p023.png,0
-48.09088,-11.183793,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011839_p024.png,9
-40.081715,-29.735569,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p001.png,3
-0.5802931,-26.184744,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p002.png,2
5.6820693,30.812714,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p003.png,4
16.14719,-15.657901,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p004.png,2
27.89336,17.085587,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p005.png,1
9.051635,17.441101,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p006.png,4
25.326187,-8.463581,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p007.png,4
3.9880931,4.6021843,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p008.png,5
30.652079,18.714647,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p009.png,1
9.769851,-16.924505,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p010.png,2
21.124195,-11.422284,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p011.png,2
18.11475,14.759672,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p012.png,1
33.04144,15.157696,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p013.png,1
19.88461,7.6075196,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p014.png,1
17.796982,-6.6949053,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p015.png,2
9.126506,14.255494,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p016.png,8
8.677726,29.153212,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p017.png,4
18.143482,17.272346,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p018.png,1
9.166984,28.882019,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p019.png,4
16.334229,-12.385674,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p020.png,5
1.3855929,16.581942,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p021.png,5
14.276411,13.468571,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p022.png,5
29.283165,19.306704,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p023.png,1
25.69896,11.177792,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p024.png,1
8.239068,29.645357,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p025.png,4
17.061726,18.711658,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p026.png,1
-22.58109,-26.139084,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p027.png,0
-27.76047,-24.576567,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p028.png,0
-49.18875,-11.079474,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011856_p029.png,9
-37.090992,-31.930962,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p001.png,3
4.066508,-33.42866,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p002.png,2
18.484398,-10.591074,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p003.png,2
11.463771,14.30288,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p004.png,5
1.873681,9.562156,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p005.png,5
14.866899,6.499715,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p006.png,5
12.101356,-4.811182,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p007.png,5
10.667258,-16.586208,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p008.png,2
2.4474983,11.318204,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p009.png,8
8.865312,3.9884741,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p010.png,5
21.50338,6.381642,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p011.png,1
15.101575,7.512245,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p012.png,5
2.1714463,9.765479,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p013.png,5
-17.917137,16.114485,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p014.png,6
2.1293297,9.972232,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p015.png,5
14.422251,-13.365347,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p016.png,2
2.6875172,10.97611,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p017.png,5
4.1473722,2.7523797,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p018.png,5
13.140589,-8.715258,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p019.png,2
6.2312703,26.8025,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p020.png,4
2.6976779,9.716312,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p021.png,5
1.1290516,0.78385925,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p022.png,8
27.38946,12.667516,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p023.png,1
4.5304646,2.7556705,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p024.png,5
-27.657225,-31.929884,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p025.png,0
-24.671787,-24.95372,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p026.png,0
-48.705166,-11.353774,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011861_p027.png,9
-37.279293,-27.67601,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p001.png,3
-5.214643,-29.408068,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p002.png,6
9.727154,33.517693,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p003.png,4
10.02579,12.611117,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p004.png,4
13.806024,24.035854,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p005.png,4
-2.976229,1.8247167,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p006.png,8
29.299171,8.4475975,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p007.png,1
22.975332,-1.7510989,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p008.png,1
36.29564,23.99535,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p009.png,1
10.181015,11.236717,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p010.png,4
37.57711,24.245481,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p011.png,1
17.732807,7.0864434,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p012.png,1
36.30704,24.448587,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p013.png,1
14.883173,20.372719,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p014.png,4
13.095237,-21.511162,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p015.png,2
11.87743,6.0507874,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p016.png,5
36.127705,23.718685,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p017.png,1
9.567034,6.1493545,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p018.png,5
36.134426,24.724737,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p019.png,5
28.057467,8.921941,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p020.png,1
24.307125,-19.441402,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p021.png,2
7.165169,-7.8308406,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p022.png,6
36.216026,24.487335,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p023.png,1
17.944586,6.9063435,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p024.png,1
24.30526,-19.43374,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p025.png,4
23.90895,4.553665,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p026.png,1
9.589986,33.46935,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p027.png,4
1.3965977,32.217896,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p028.png,4
-28.00491,-32.87649,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p029.png,3
-31.817265,-32.645805,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p030.png,3
-33.396072,-32.779568,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p031.png,3
-25.64895,-23.551582,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011892_p032.png,0
-37.382698,-26.926146,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p001.png,3
4.7609067,-31.610943,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p002.png,2
9.546217,31.334114,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p003.png,4
7.9339647,10.768321,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p004.png,4
-7.474357,35.678864,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p005.png,8
10.085708,6.470804,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p006.png,5
-8.870626,36.44753,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p007.png,5
-2.0442657,0.46061653,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p008.png,8
-8.109666,35.909924,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p009.png,5
17.861088,-7.779042,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p010.png,2
-7.5773277,36.83653,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p011.png,1
18.770826,2.4516134,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p012.png,1
-7.4741316,37.00207,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p013.png,1
4.982834,-0.03086392,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p014.png,5
-8.54191,35.059647,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p015.png,6
-2.051507,-7.6458993,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p016.png,8
16.83128,-17.366737,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p017.png,2
17.230442,-0.6083174,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p018.png,5
-7.7992296,35.97845,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p019.png,6
7.972066,4.161541,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p020.png,5
-8.628764,36.25402,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p021.png,5
17.661457,-2.1879244,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p022.png,5
6.812898,31.495438,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p023.png,4
-18.775618,-27.174776,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p024.png,0
-28.937304,-31.955908,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p025.png,3
-31.642853,-10.448232,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011895_p026.png,6
-35.560944,-27.10891,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p001.png,3
3.6727686,-28.990335,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p002.png,2
-23.583437,4.7531967,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p003.png,8
10.985493,-24.39543,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p004.png,2
-23.872757,3.0246758,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p005.png,8
-18.107302,-0.90726024,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p006.png,8
-23.61835,4.0593038,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p007.png,8
-15.854997,-0.2090073,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p008.png,8
-23.545832,3.2164836,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p009.png,8
-16.919561,-0.23899353,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p010.png,8
4.433715,-20.691721,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p011.png,2
-14.148509,-1.2947152,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p012.png,8
-24.557411,3.0939686,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p013.png,8
-17.620148,0.18662554,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p014.png,8
-24.213947,3.7509773,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p015.png,8
4.165518,-22.280252,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p016.png,8
-24.10402,4.838075,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p017.png,8
-17.823353,-2.1871262,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p018.png,8
-24.093393,5.409472,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p019.png,5
-15.50097,-1.9965154,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p020.png,8
-23.687992,3.252117,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p021.png,8
-20.851873,-2.0909827,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p022.png,6
-24.562801,4.5145693,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p023.png,8
-18.979008,19.019995,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p024.png,8
-23.663725,3.399714,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p025.png,8
-16.425753,-0.47327593,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p026.png,8
-21.79969,0.85788786,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p027.png,6
-19.405685,19.763416,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p028.png,6
-22.124065,-27.55484,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p029.png,0
-29.423088,-22.587675,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p030.png,0
-47.68362,-9.918972,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011911_p031.png,9
-36.5751,-30.135448,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p001.png,3
-45.59648,-14.142597,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p002.png,9
4.71017,-27.29344,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p003.png,2
-15.7226095,3.5053544,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p004.png,8
5.98304,-24.816652,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p005.png,2
-13.280901,-3.4807875,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p006.png,8
-24.395144,-3.9028876,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p007.png,8
-18.475954,2.5302155,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p008.png,8
-25.341427,-3.8167918,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p009.png,8
-14.237611,-3.6804976,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p010.png,8
-24.828482,-4.8517203,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p011.png,8
-14.591468,0.14702575,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p012.png,8
6.064849,-24.563446,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p013.png,2
-15.456386,0.6857482,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p014.png,8
-24.511255,-3.7273328,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p015.png,8
-16.21538,-2.2110133,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p016.png,8
5.426579,-23.98803,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p017.png,8
-14.712645,-0.17706643,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p018.png,8
-25.02485,-3.8853621,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p019.png,8
-15.319729,1.0970752,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p020.png,8
-16.959797,-4.509073,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p021.png,8
-19.42353,19.691322,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p022.png,6
-23.200787,10.927173,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p023.png,6
-27.789515,-29.654894,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p024.png,0
-26.260424,-25.694643,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p025.png,0
-48.560097,-10.565334,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011912_p026.png,9
-35.59146,-29.558987,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p001.png,3
-22.763248,-18.95844,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p002.png,0
-26.940308,-1.1905315,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p003.png,5
-22.650576,-18.855402,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p004.png,6
-18.79637,-6.007768,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p005.png,8
-20.227068,-3.392317,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p006.png,6
-21.46133,-1.0775279,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p007.png,8
-14.911936,-0.61893654,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p008.png,8
-18.845198,-6.1787205,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p009.png,8
-14.147271,-4.00829,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p010.png,8
-25.488892,-0.3283415,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p011.png,8
-20.491745,-1.5583968,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p012.png,8
-25.951588,-1.0800635,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p013.png,8
-17.262596,0.7470438,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p014.png,8
-24.852156,-0.53063744,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p015.png,6
-18.888367,1.0950552,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p016.png,8
-25.850515,-1.2720655,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p017.png,8
-15.9117985,2.9856358,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p018.png,8
-26.090149,-1.058398,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p019.png,8
-21.302,0.9573723,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p020.png,8
-24.234863,-0.1643982,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p021.png,8
-25.785473,-28.551685,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p022.png,0
-31.144228,-31.185043,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p023.png,3
-32.204952,-11.018533,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011926_p024.png,8
-39.222065,-29.322182,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011940_p001.png,3
3.4023287,-30.238895,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011940_p002.png,2
-7.931763,12.978809,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011940_p003.png,6
-15.196627,-2.7629387,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011940_p004.png,8
-7.8234444,-8.82925,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011940_p005.png,8
-5.2927027,-2.1175833,Humanities,data\academic_data\paper_001\images\Humanities\HA_0032_0011940_p006.png,8
